year,month,day,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,WSPM,RAIN,DEWP,date
2013,4,7,76.96875,113.29513888888889,34.954861111111114,59.65277777777778,1233.90625,44.27121875,8.858680555555557,1001.9729166666667,1.8621527777777775,0.001388888888888889,-2.0406250000000004,2013-04-07
2013,4,8,27.32638888888889,106.72916666666667,5.46875,20.020833333333332,380.2083333333333,91.49708819444444,8.98611111111111,1006.5621527777779,5.375694444444445,0.0,-12.103819444444445,2013-04-08
2013,4,9,12.57986111111111,28.680555555555557,4.479166666666667,15.65625,345.4861111111111,119.74070347222222,8.067361111111111,1014.0107638888888,4.009375,0.0,-10.213194444444445,2013-04-09
2013,4,10,13.333333333333334,25.90277777777778,4.9945055555555555,27.917290625,425.34722222222223,68.36205763888888,7.836805555555555,1013.4913194444445,2.8920138888888887,0.0,-10.030208333333333,2013-04-10
2013,4,11,19.19097222222222,43.56597222222222,7.253894444444445,49.27049027777778,614.5694444444445,53.95640486111111,10.05,1012.2520833333333,2.205208333333333,0.0,-10.527430555555556,2013-04-11
2013,4,12,55.69444444444444,105.86458333333333,19.591641666666664,70.15168194444443,836.7777777777778,39.17543888888889,14.416666666666666,1006.3187499999999,1.6972222222222222,0.0,-4.569097222222222,2013-04-12
2013,4,13,59.770833333333336,111.69444444444444,18.528730555555555,43.80939583333333,738.5,51.41962986111111,17.119444444444444,998.6072916666667,3.107638888888889,0.0,-1.2312500000000002,2013-04-13
2013,4,14,39.96527777777778,89.79513888888889,12.256936111111111,38.558338194444445,532.2847222222222,77.1436701388889,12.203472222222222,1004.0875000000001,2.2249999999999996,0.0,-6.332986111111111,2013-04-14
2013,4,15,79.0625,151.14236111111111,43.90766111111111,61.19041840277777,1357.8090277777778,61.498341666666676,12.486458333333333,997.311111111111,2.076041666666667,0.0,-0.045486111111111116,2013-04-15
2013,4,16,61.395833333333336,129.32986111111111,27.369005555555557,41.41464270833333,955.4861111111111,74.75262430555556,14.262500000000001,1000.7715277777778,2.3375000000000004,0.0,-0.6552083333333333,2013-04-16
2013,4,17,49.982638888888886,75.01736111111111,17.725694444444443,38.965267708333336,690.625,74.25357708333334,11.992013888888888,1005.5749999999999,2.2815972222222225,0.0,-2.470486111111111,2013-04-17
2013,4,18,9.819444444444445,32.395833333333336,3.8154416666666666,17.616987152777778,278.125,79.25413680555556,10.830555555555556,1016.7020833333333,2.6805555555555554,0.0,-13.57638888888889,2013-04-18
2013,4,19,44.68055555555556,73.91319444444444,16.62045277777778,39.26005173611111,730.5486111111111,53.432168749999995,6.544444444444444,1018.2125000000001,2.492013888888889,0.007291666666666667,-2.165972222222222,2013-04-19
2013,4,20,72.70833333333333,77.98958333333333,9.993055555555555,43.635416666666664,736.1111111111111,57.70138055555555,9.144444444444444,1014.857986111111,1.8208333333333333,0.0,-0.1232638888888889,2013-04-20
2013,4,21,119.28819444444444,141.38541666666666,27.55721388888889,58.954266319444436,1072.1770833333333,51.806697916666664,12.010069444444445,1011.9524305555556,1.976388888888889,0.0,2.2729166666666667,2013-04-21
2013,4,22,159.39930555555554,172.69791666666666,43.894777777777776,60.19826354166667,1205.7881944444443,35.99652777777778,12.382986111111112,1007.9579861111112,1.6645833333333333,0.0,5.437152777777778,2013-04-22
2013,4,23,181.69444444444446,179.81597222222223,23.52427777777778,63.52467569444444,1292.607638888889,23.28691597222222,11.802430555555555,1005.2736111111111,1.432638888888889,0.009375000000000001,7.4208333333333325,2013-04-23
2013,4,24,86.47569444444444,101.37847222222223,8.749497222222223,45.372058680555554,1014.15625,42.07185555555556,15.361805555555556,1004.6690972222223,2.5336805555555557,0.0,1.0256944444444445,2013-04-24
2013,4,25,13.239583333333334,36.229166666666664,4.598708333333334,31.881875694444446,409.71527777777777,64.5918701388889,15.795833333333333,1006.9281249999999,2.611111111111111,0.0,-6.2444444444444445,2013-04-25
2013,4,26,61.60069444444444,118.32291666666667,26.54513888888889,62.4375,881.9027777777778,63.208333333333336,16.683333333333334,1003.9753472222224,1.6027777777777779,0.0,-0.5600694444444445,2013-04-26
2013,4,27,62.076388888888886,115.10069444444444,38.38865833333333,52.357989930555554,995.4583333333334,92.78192847222222,18.046875,1004.7347222222221,1.703125,0.0,1.5260416666666667,2013-04-27
2013,4,28,75.30208333333333,116.20833333333333,51.22111944444444,54.83597951388889,1678.5625,84.7022,16.336111111111112,1004.2361111111111,1.6111111111111112,0.0,2.7642361111111113,2013-04-28
2013,4,29,17.79513888888889,68.3125,4.758905555555556,29.506831249999998,355.8958333333333,78.29784722222222,21.290972222222223,1005.8003472222222,2.840625,0.0,-6.21875,2013-04-29
2013,4,30,22.62847222222222,60.892361111111114,6.611111111111111,35.71527777777778,410.06597222222223,73.66889583333334,21.07986111111111,1007.7920138888888,2.078125,0.0,-6.459027777777778,2013-04-30
2013,5,1,36.66319444444444,85.32291666666667,15.059027777777779,37.09027777777778,586.4583333333334,85.03361666666666,17.557291666666668,1008.9781250000001,1.6902777777777778,0.0,0.46388888888888885,2013-05-01
2013,5,2,74.82986111111111,120.46527777777777,39.044105555555554,49.54182847222222,1013.8506944444445,87.13645000000001,19.008680555555557,1005.9718750000001,2.1263888888888887,0.0,3.4635416666666665,2013-05-02
2013,5,3,63.326388888888886,80.43055555555556,21.85763888888889,31.381944444444443,817.6805555555555,117.48518402777778,18.119097222222223,1010.6722222222221,2.053472222222222,0.0010416666666666669,6.013194444444444,2013-05-03
2013,5,4,94.58680555555556,123.76388888888889,23.897294444444444,38.53221666666666,784.0277777777778,103.65200555555556,19.014236111111114,1010.3510416666666,1.9128472222222221,0.0,6.959375,2013-05-04
2013,5,5,171.78125,220.50694444444446,44.670138888888886,65.14236111111111,1359.5069444444443,109.64236111111111,20.712152777777778,1010.1222222222223,1.3208333333333333,0.0,10.750347222222222,2013-05-05
2013,5,6,213.83680555555554,250.84375,33.760416666666664,56.72569444444444,1582.8229166666667,138.43874027777778,23.186458333333334,1008.1788194444445,1.426736111111111,0.0,12.180208333333333,2013-05-06
2013,5,7,156.10416666666666,212.39236111111111,43.982638888888886,69.35416666666667,1351.5833333333333,141.10416666666666,23.442708333333332,1008.732986111111,1.426736111111111,0.0,11.802430555555555,2013-05-07
2013,5,8,144.45486111111111,175.73263888888889,55.913133333333334,60.401861805555555,1515.78125,103.92894027777778,20.51840277777778,1007.7545138888888,1.6815972222222222,0.009375000000000001,11.294097222222222,2013-05-08
2013,5,9,56.65972222222222,79.20138888888889,14.926022222222223,47.93134444444444,649.6527777777778,68.09809722222222,17.585763888888888,1003.5590277777778,1.3395833333333333,0.0,11.269097222222221,2013-05-09
2013,5,10,50.354166666666664,99.5625,11.034722222222221,42.736111111111114,552.0833333333334,76.98958333333333,21.515972222222224,995.470138888889,2.4281249999999996,0.0,2.759027777777778,2013-05-10
2013,5,11,47.64930555555556,124.875,13.485977777777778,54.02430555555556,506.59722222222223,67.73595416666666,23.744791666666668,989.4635416666666,2.145138888888889,0.0,-0.3472222222222222,2013-05-11
2013,5,12,49.75,110.73263888888889,15.011869444444443,49.50347222222222,532.9722222222222,79.68297152777778,22.45138888888889,994.0232638888889,1.4836805555555557,0.0,-1.6315972222222221,2013-05-12
2013,5,13,91.80555555555556,176.83333333333334,52.657469444444445,66.53819444444444,1431.4618055555557,96.58814305555556,21.476736111111112,996.2711805555555,1.4489583333333333,0.0,4.968055555555555,2013-05-13
2013,5,14,60.59027777777778,125.96180555555556,12.645833333333334,43.52430555555556,714.5381944444445,97.79864027777778,24.04513888888889,1001.9336805555556,2.1770833333333335,0.0,2.7069444444444444,2013-05-14
2013,5,15,66.04861111111111,149.41319444444446,42.109700000000004,53.452727777777774,1163.4444444444443,108.34108680555556,22.333680555555556,1009.9506944444444,1.6510416666666667,0.0,6.338541666666667,2013-05-15
2013,5,16,61.40277777777778,113.95486111111111,25.423561111111113,48.06378923611111,952.03125,96.6079875,21.242361111111112,1010.5145833333333,1.640625,0.0,9.663888888888888,2013-05-16
2013,5,17,112.27430555555556,145.09722222222223,30.461805555555557,51.96527777777778,1137.0520833333333,93.11174861111111,20.76111111111111,1005.5256944444445,1.5298611111111111,0.0,12.346527777777778,2013-05-17
2013,5,18,124.92708333333333,151.89930555555554,24.589475,46.02231388888889,1134.642361111111,81.94072777777778,20.885069444444444,1000.0947916666667,2.1079861111111113,0.0,14.022569444444445,2013-05-18
2013,5,19,55.03472222222222,150.28472222222223,8.965277777777779,30.17013888888889,655.5555555555555,61.12314444444444,20.52673611111111,994.5659722222222,3.136458333333333,0.0,3.5815972222222223,2013-05-19
2013,5,20,39.229166666666664,126.13541666666667,13.159222222222223,38.833333333333336,518.75,76.59948888888889,21.515277777777776,994.4885416666667,2.7017361111111113,0.0,0.45868055555555554,2013-05-20
2013,5,21,95.15972222222223,214.34375,39.107350000000004,61.70843472222222,940.2256944444445,109.39454166666667,22.80625,993.501388888889,1.4680555555555557,0.0,9.696874999999999,2013-05-21
2013,5,22,74.74305555555556,141.54513888888889,34.07776944444444,60.38555833333333,1013.1111111111111,96.4715548611111,22.974305555555556,1004.3704861111112,1.4857638888888889,0.0,7.609027777777778,2013-05-22
2013,5,23,72.61111111111111,136.58333333333334,29.31597222222222,73.39583333333333,1137.7430555555557,83.12457013888888,22.999305555555555,1004.0722222222222,1.1392361111111111,0.0,8.933333333333334,2013-05-23
2013,5,24,95.17361111111111,154.57291666666666,20.54513888888889,60.770833333333336,1431.7777777777778,72.82638888888889,24.045486111111114,1005.8236111111112,1.6086805555555557,0.001736111111111111,12.617013888888888,2013-05-24
2013,5,25,61.072916666666664,110.32291666666667,24.70138888888889,53.0,986.0555555555555,101.8125,24.58923611111111,1004.4024305555556,1.589236111111111,0.0,12.721875,2013-05-25
2013,5,26,99.16666666666667,114.09722222222223,29.364583333333332,48.1875,1437.03125,42.732638888888886,20.99826388888889,1002.7295138888888,1.8406250000000002,0.07256944444444445,16.971180555555556,2013-05-26
2013,5,27,59.65972222222222,60.22222222222222,6.9375,36.104166666666664,876.3368055555555,53.89382222222222,19.054166666666667,1001.546875,1.1177083333333333,0.05520833333333333,15.970138888888888,2013-05-27
2013,5,28,74.59027777777777,78.14583333333333,5.506944444444445,53.34375,1004.7986111111111,18.95409652777778,19.975,999.5645833333333,1.4614583333333333,0.03958333333333333,15.679513888888888,2013-05-28
2013,5,29,16.0,50.83680555555556,5.600694444444445,23.65277777777778,280.55555555555554,69.87926666666667,24.430208333333333,1003.1173611111111,3.048611111111111,0.0,2.171875,2013-05-29
2013,5,30,53.65277777777778,125.79166666666667,16.67295,59.91175277777778,682.6354166666666,94.45070277777778,25.688541666666666,999.9315972222222,2.2874999999999996,0.0,6.565277777777777,2013-05-30
2013,5,31,96.22222222222223,154.88888888888889,33.90972222222222,41.99652777777778,914.1979166666666,128.68179375,24.773611111111112,996.5572916666666,1.6864583333333334,0.0,14.073611111111111,2013-05-31
2013,6,1,69.71180555555556,109.84027777777777,11.131944444444445,44.68407534722222,637.8263888888889,84.49851319444446,25.075694444444444,1000.4250000000001,1.3875000000000002,0.0,8.118749999999999,2013-06-01
2013,6,2,163.05555555555554,195.39930555555554,38.489583333333336,53.74305555555556,1881.704861111111,78.5790513888889,21.98784722222222,998.7281250000001,1.4055555555555557,0.0,15.675347222222221,2013-06-02
2013,6,3,125.63194444444444,142.59722222222223,19.51736111111111,51.53125,1388.3819444444443,123.80752847222223,25.654166666666665,998.8538194444445,1.265625,0.0,14.138194444444444,2013-06-03
2013,6,4,127.44444444444444,146.00694444444446,26.20284722222222,59.46272777777777,1875.7881944444443,71.49822430555555,20.68298611111111,1005.7479166666667,1.6243055555555557,0.6760416666666667,16.477430555555557,2013-06-04
2013,6,5,121.45833333333333,109.02777777777777,6.454861111111111,45.454861111111114,1672.388888888889,26.288194444444443,18.829513888888886,1006.0555555555555,1.1909722222222223,0.21250000000000002,17.872916666666665,2013-06-05
2013,6,6,126.05555555555556,121.84027777777777,9.059027777777779,50.81944444444444,2152.8229166666665,8.322156249999999,19.304861111111112,1004.2111111111111,1.0065972222222221,0.022569444444444444,18.258680555555557,2013-06-06
2013,6,7,126.85416666666667,120.15625,9.84201388888889,52.29731944444445,2221.8645833333335,3.9587472222222226,20.267013888888886,1002.4479166666666,0.9913194444444444,0.7520833333333333,19.146180555555556,2013-06-07
2013,6,8,152.41319444444446,158.79861111111111,8.745849999999999,53.55021006944444,2462.159722222222,3.8820659722222226,20.04513888888889,1001.6854166666667,0.8138888888888889,0.08993055555555556,19.29861111111111,2013-06-08
2013,6,9,48.96180555555556,45.697916666666664,4.6030444444444445,38.498275347222226,1016.2361111111111,21.516555555555556,18.155555555555555,1004.5531249999999,1.3940972222222223,0.48819444444444443,16.936458333333334,2013-06-09
2013,6,10,20.38888888888889,32.375,3.9228666666666663,37.03748680555556,589.5763888888889,43.82007152777778,20.523611111111112,1006.4163194444445,0.9635416666666666,0.005208333333333333,14.77638888888889,2013-06-10
2013,6,11,52.645833333333336,72.92361111111111,5.132544444444445,45.461640277777775,604.1666666666666,70.09615277777777,20.850694444444443,1002.3368055555555,1.46875,0.24479166666666666,14.868749999999999,2013-06-11
2013,6,12,54.604166666666664,67.67013888888889,14.168597222222223,31.45994513888889,822.1909722222222,114.61003680555557,21.59375,1001.8347222222224,1.4840277777777777,0.0010416666666666669,14.438541666666667,2013-06-12
2013,6,13,101.63541666666667,130.71875,32.709094444444446,45.65503854166666,1210.2916666666667,135.72898125,24.302083333333332,1002.2090277777778,1.5079861111111112,0.0,15.559027777777779,2013-06-13
2013,6,14,111.69791666666667,161.37847222222223,28.33948611111111,52.31747986111111,1074.5520833333333,153.56446597222222,26.16909722222222,1001.9364583333333,1.9163194444444445,0.0,13.433333333333334,2013-06-14
2013,6,15,124.22569444444444,172.0625,35.79235,64.14262673611111,1488.0520833333333,131.79955347222221,25.543055555555554,1000.9982638888889,1.1979166666666667,0.0,15.738888888888889,2013-06-15
2013,6,16,165.57638888888889,170.61458333333334,22.927197222222222,66.40809340277778,1844.9479166666667,53.96359375,22.474305555555556,997.7079861111112,1.129513888888889,0.06701388888888889,18.915625,2013-06-16
2013,6,17,42.52256944444444,48.095486111111114,6.820091666666666,37.31283611111111,861.40625,88.77260555555556,25.890625,995.5027777777777,1.3677083333333333,0.00034722222222222224,16.954513888888886,2013-06-17
2013,6,18,43.27777777777778,80.84027777777777,8.735058333333335,61.41530659722222,741.9861111111111,93.4988625,27.60590277777778,991.7649305555556,1.5461805555555557,0.0,16.393055555555556,2013-06-18
2013,6,19,44.96875,80.375,11.453127777777777,43.32155798611112,880.1458333333334,108.88035694444444,28.859027777777776,996.5565972222222,1.171875,0.0,15.92673611111111,2013-06-19
2013,6,20,55.5,107.66319444444444,15.729522222222222,66.18805520833332,1038.4722222222222,68.10270069444444,26.797569444444445,1001.2177083333333,1.0065972222222221,0.0,18.044791666666665,2013-06-20
2013,6,21,48.979166666666664,86.35069444444444,10.599708333333332,50.766019444444446,867.3055555555555,70.72364444444445,26.172569444444445,1003.1968750000001,1.660763888888889,0.0,17.787847222222222,2013-06-21
2013,6,22,46.489583333333336,52.604166666666664,4.598463888888889,40.86925798611111,686.4583333333334,39.29020486111111,21.61284722222222,1002.3177083333334,1.0586805555555554,0.22916666666666666,19.013194444444444,2013-06-22
2013,6,23,46.75,53.875,7.4520888888888885,37.60451770833333,845.7743055555555,98.08963750000001,25.772569444444443,997.6746527777777,1.2666666666666666,0.0,17.423263888888886,2013-06-23
2013,6,24,114.77430555555556,124.09722222222223,8.272430555555555,37.18402152777778,1140.875,116.71851944444444,24.657291666666666,996.2874999999999,1.442361111111111,0.23854166666666668,20.0625,2013-06-24
2013,6,25,103.28472222222223,96.44791666666667,8.434233333333333,42.113023958333336,1591.173611111111,45.55247986111111,21.96701388888889,994.3968749999999,1.1395833333333334,0.09618055555555555,20.70590277777778,2013-06-25
2013,6,26,139.70833333333334,126.23958333333333,6.538911111111111,40.45947743055555,1474.1909722222222,103.5417423611111,25.865277777777777,991.1572916666667,1.4253472222222223,0.001388888888888889,21.355555555555554,2013-06-26
2013,6,27,89.34722222222223,100.38541666666667,9.21285,44.72508472222222,882.6076388888889,113.96823263888889,27.820486111111112,992.0684027777778,1.4190972222222222,0.0,19.18923611111111,2013-06-27
2013,6,28,282.25694444444446,276.56944444444446,17.200016666666667,54.04130868055555,2025.7708333333333,68.01226249999999,25.089583333333334,995.0260416666666,1.415625,0.6326388888888889,22.248611111111114,2013-06-28
2013,6,29,95.67013888888889,93.65277777777777,5.865544444444445,44.17114618055555,1434.21875,50.64057013888889,22.94965277777778,998.2774305555556,1.0326388888888889,0.02986111111111111,21.394444444444446,2013-06-29
2013,6,30,206.89583333333334,191.03125,10.129280555555557,53.09729930555555,2122.6666666666665,42.866740972222225,24.982986111111114,997.6027777777776,0.9194444444444445,0.008333333333333333,23.043750000000003,2013-06-30
2013,7,1,171.71875,149.32638888888889,8.716097222222222,52.622989930555555,1914.75,21.089481944444444,24.902430555555554,992.9319444444445,1.3177083333333333,1.1875,23.319444444444443,2013-07-01
2013,7,2,26.00347222222222,37.708333333333336,4.381936111111111,27.158856944444445,677.0763888888889,74.91862222222223,28.88263888888889,989.4354166666667,2.276388888888889,0.46145833333333336,17.7125,2013-07-02
2013,7,3,26.48263888888889,59.041666666666664,7.983761111111111,43.55810173611111,644.4409722222222,70.97669652777778,29.66840277777778,989.6100694444444,1.2149305555555554,0.0,19.014236111111114,2013-07-03
2013,7,4,21.92361111111111,56.68055555555556,6.151183333333333,40.057462847222226,555.5486111111111,72.52056041666667,28.24722222222222,988.4934027777776,1.4298611111111112,0.056249999999999994,18.131944444444443,2013-07-04
2013,7,5,19.62847222222222,39.201388888888886,6.018955555555555,33.14723784722222,504.1666666666667,86.32638888888889,29.304166666666667,992.1413194444444,1.457638888888889,0.0,17.735069444444445,2013-07-05
2013,7,6,55.09375,97.12152777777777,12.506566666666666,40.120325,886.7638888888889,136.18658194444444,29.19340277777778,994.8774305555556,1.8600694444444446,0.35381944444444446,19.835416666666667,2013-07-06
2013,7,7,87.78819444444444,97.19097222222223,7.569452777777777,26.000800694444443,893.7048611111111,137.7946125,27.27847222222222,994.1944444444445,1.3569444444444445,0.23333333333333334,22.510069444444444,2013-07-07
2013,7,8,97.90625,74.05902777777777,4.596938888888889,34.70401354166667,922.5208333333334,92.78375555555556,25.370833333333334,996.3336805555555,0.9777777777777779,1.1184027777777779,23.489930555555556,2013-07-08
2013,7,9,78.30555555555556,50.41319444444444,4.316219444444445,42.863027430555555,978.7708333333334,34.17074722222222,24.256944444444443,997.3097222222223,0.890625,0.3975694444444444,23.27951388888889,2013-07-09
2013,7,10,27.40625,28.413194444444443,5.569125,38.35087430555555,777.7777777777778,20.817255555555555,23.339583333333334,999.2868055555555,0.8385416666666666,0.19270833333333334,21.69236111111111,2013-07-10
2013,7,11,33.635416666666664,46.197916666666664,4.036158333333334,39.62127847222222,762.1527777777778,38.56120972222222,24.72361111111111,1000.0687499999999,0.8034722222222223,0.0,20.979166666666668,2013-07-11
2013,7,12,62.041666666666664,73.61458333333333,4.332275,34.40627361111111,846.5277777777778,97.85374305555555,26.752430555555556,999.7256944444445,1.3534722222222222,0.0,21.815624999999997,2013-07-12
2013,7,13,117.97222222222223,105.21180555555556,6.039230555555555,27.38714375,1216.3194444444443,113.22540833333333,27.778125000000003,1000.8489583333334,1.1875,0.0,23.131597222222222,2013-07-13
2013,7,14,102.15625,95.29166666666667,10.441677777777777,27.976714930555556,1125.3472222222222,92.79138680555555,26.753124999999997,1001.4086805555556,1.4666666666666666,0.5020833333333333,21.871180555555554,2013-07-14
2013,7,15,40.927083333333336,28.01736111111111,3.613116666666667,32.06765763888889,1207.638888888889,17.62064375,23.916319444444444,993.2194444444444,0.9444444444444444,2.429861111111111,23.466666666666665,2013-07-15
2013,7,16,19.62847222222222,26.29861111111111,4.557911111111111,28.517129166666663,662.1527777777778,53.35395138888889,27.344097222222224,994.0656250000001,1.8458333333333334,0.001736111111111111,16.188888888888886,2013-07-16
2013,7,17,37.298611111111114,65.91666666666667,9.555361111111111,38.72443194444444,810.0694444444445,94.38841319444445,27.066319444444446,999.1385416666667,1.4534722222222223,0.0,17.92638888888889,2013-07-17
